eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
ACHR01_EVE014	high	84	viral (4), maybe-viral (1)	VDB (2), UDB Viruses (1), uncharacterized protein (1), viral (1)	ACHR01027897.1_3713-4055:+	1.61e-7	35.5	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE015	high	84	viral (4), maybe-viral (1)	VDB (2), UDB Viruses (1), uncharacterized protein (1), viral (1)	ACHR01047927.1_1147-1389:+	5.92e-7	39.1	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE016	high	84	viral (4), maybe-viral (1)	VDB (2), UDB Viruses (1), uncharacterized protein (1), viral (1)	ACHR01052197.1_529-871:-	1.61e-7	35.5	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE017	high	80	viral (3), maybe-viral (1)	VDB (2), UDB Viruses (1), uncharacterized protein (1)	ACHR01058715.1_531-1004:-	5.98e-5	33.1	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE018	high	79	viral (15), maybe-viral (2), non-viral (2), retro (1)	VDB (8), UDB Viruses (4), annotated protein of Eukaryota (2), uncharacterized protein (2), viral (2), reverse transcriptase (1), virus (1)	ACHR01003307.1_1079-2286:+	8.989999999999999e-106	63.6	RNA-dependent RNA polymerase, mitoviral n=1 Tax=Corchorus olitorius  RepID=A0A1R3KVD5_9ROSI	RNA-dependent RNA polymerase n=13 Tax=Beta vulgaris mitovirus 1  RepID=A0A482F0S6_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus bevu1	Lenarviricota
ACHR01_EVE019	high	79	viral (15), non-viral (3), maybe-viral (2)	VDB (11), UDB Viruses (4), annotated protein of Eukaryota (3), uncharacterized protein (2)	ACHR01019953.1_1-549:-	2.79e-38	48.7	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE020	high	76	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01017903.1_50-564:+	3.99e-8	36.6	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE021	high	76	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01020081.1_60-574:-	3.99e-8	36.6	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE022	high	76	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01025011.1_3541-4055:-	3.99e-8	36.6	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE023	high	76	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01025898.1_1690-2204:-	3.99e-8	36.6	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE024	high	76	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01033268.1_613-1127:-	3.99e-8	36.6	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE025	high	76	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01035530.1_1450-1964:+	3.99e-8	36.6	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE026	high	76	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01044439.1_845-1359:+	3.99e-8	36.6	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE027	high	76	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01055662.1_694-1208:+	3.99e-8	36.6	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE028	high	74	viral (8), non-viral (2)	VDB (6), UDB Viruses (2), annotated protein of Eukaryota (1), annotated protein of unclassified root superkingdom (1)	ACHR01041057.1_1271-2844:+	1.6299999999999998e-240	80.4	Mitochondrial protein n=1 Tax=Cucumis melo var. makuwa  RepID=A0A5A7SWG3_CUCME	RNA dependent RNA polymerase [Chenopodium quinoa mitovirus 1] acc=YP_009551903.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus chqu1	Lenarviricota
ACHR01_EVE029	high	74	viral (16), non-viral (4), maybe-viral (2), retro (1)	VDB (9), annotated protein of Eukaryota (4), UDB Viruses (4), uncharacterized protein (2), viral (2), reverse transcriptase (1), virus (1)	ACHR01050752.1_1394-2607:+	1.0999999999999999e-104	62.9	RNA-dependent RNA polymerase, mitoviral n=1 Tax=Corchorus olitorius  RepID=A0A1R3KVD5_9ROSI	RNA-dependent RNA polymerase n=13 Tax=Beta vulgaris mitovirus 1  RepID=A0A482F0S6_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus bevu1	Lenarviricota
ACHR01_EVE030	high	73	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01038209.1_10-302:+	5.08e-6	37.4	Uncharacterized protein n=1 Tax=Acacia crassicarpa  RepID=A0AAE1IP77_9FABA	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE031	high	73	viral (2), maybe-viral (1)	UDB Viruses (1), uncharacterized protein (1), VDB (1)	ACHR01050715.1_348-640:-	5.08e-6	37.4	Uncharacterized protein n=1 Tax=Acacia crassicarpa  RepID=A0AAE1IP77_9FABA	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE032	high	72	viral (16), non-viral (6)	VDB (12), annotated protein of Eukaryota (5), UDB Viruses (4), annotated protein of unclassified root superkingdom (1)	ACHR01032926.1_1103-3446:-	1.7799999999999996e-246	80.7	Mitochondrial protein n=1 Tax=Cucumis melo var. makuwa  RepID=A0A5A7SWG3_CUCME	RNA-dependent RNA polymerase [Solanum chacoense mitovirus 1] acc=YP_010798874.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus soch1	Lenarviricota
ACHR01_EVE033	high	71	viral (15), non-viral (5), maybe-viral (2)	VDB (11), annotated protein of Eukaryota (4), UDB Viruses (4), uncharacterized protein (2), annotated protein of unclassified root superkingdom (1)	ACHR01020222.1_3849-4745:-	3.19e-47	41	RNA-dependent RNA polymerase [Oxybasis rubra mitovirus 1] acc=YP_010798876.1 	RNA-dependent RNA polymerase [Oxybasis rubra mitovirus 1] acc=YP_010798876.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus oxru1	Lenarviricota
ACHR01_EVE034	high	71	viral (16), non-viral (6)	VDB (12), annotated protein of Eukaryota (5), UDB Viruses (4), annotated protein of unclassified root superkingdom (1)	ACHR01030899.1_843-3186:-	1.2599999999999998e-246	80.7	Mitochondrial protein n=1 Tax=Cucumis melo var. makuwa  RepID=A0A5A7SWG3_CUCME	RNA-dependent RNA polymerase [Solanum chacoense mitovirus 1] acc=YP_010798874.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus soch1	Lenarviricota
ACHR01_EVE035	high	71	viral (15), non-viral (5), maybe-viral (2)	VDB (11), annotated protein of Eukaryota (4), UDB Viruses (4), uncharacterized protein (2), annotated protein of unclassified root superkingdom (1)	ACHR01055897.1_244-1140:+	3.19e-47	41	RNA-dependent RNA polymerase [Oxybasis rubra mitovirus 1] acc=YP_010798876.1 	RNA-dependent RNA polymerase [Oxybasis rubra mitovirus 1] acc=YP_010798876.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus oxru1	Lenarviricota
ACHR01_EVE036	high	70	viral (15), non-viral (6)	VDB (11), annotated protein of Eukaryota (5), UDB Viruses (4), annotated protein of unclassified root superkingdom (1)	ACHR01040357.1_585-2927:+	1.6499999999999997e-249	81.1	Mitochondrial protein n=1 Tax=Cucumis melo var. makuwa  RepID=A0A5A7SWG3_CUCME	RNA-dependent RNA polymerase [Solanum chacoense mitovirus 1] acc=YP_010798874.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus soch1	Lenarviricota
ACHR01_EVE037	high	69	viral (13), maybe-viral (3), non-viral (2), retro (2)	VDB (6), UDB Viruses (3), uncharacterized protein (3), viral (3), annotated protein of Eukaryota (2), reverse transcriptase (2), virus (1)	ACHR01023379.1_3-566:+	3.22e-42	59.1	RNA-dependent RNA polymerase, mitoviral n=1 Tax=Corchorus olitorius  RepID=A0A1R3KVD5_9ROSI	RNA-dependent RNA polymerase [Beta vulgaris mitovirus 1] acc=URY18748.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus bevu1	Streptophyta
ACHR01_EVE038	high	69	viral (13), non-viral (4), maybe-viral (2), retro (1)	VDB (6), UDB Viruses (5), annotated protein of Eukaryota (4), uncharacterized protein (2), viral (2), reverse transcriptase (1)	ACHR01035955.1_3-501:-	6.07e-51	58.4	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE039	high	68	viral (15), non-viral (7)	VDB (11), annotated protein of Eukaryota (6), UDB Viruses (4), annotated protein of unclassified root superkingdom (1)	ACHR01022599.1_47-2390:-	1.18e-244	80.5	Mitochondrial protein n=1 Tax=Cucumis melo var. makuwa  RepID=A0A5A7SWG3_CUCME	RNA-dependent RNA polymerase [Solanum chacoense mitovirus 1] acc=YP_010798874.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus soch1	Lenarviricota
ACHR01_EVE040	high	68	viral (9), maybe-viral (4), non-viral (1)	VDB (9), uncharacterized protein (4), annotated protein of Eukaryota (1)	ACHR01027897.1_2710-2980:-	2.26e-7	42.3	Chromo domain-containing protein n=1 Tax=Cinnamomum micranthum f. kanehirae  RepID=A0A443Q4Z4_9MAGN	putative RNA-dependent RNA polymerase [Mitoviridae sp.] acc=UJQ92583.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE041	high	68	viral (13), non-viral (4), maybe-viral (1), retro (1)	VDB (11), annotated protein of Eukaryota (4), reverse transcriptase (1), UDB Viruses (1), uncharacterized protein (1), virus (1)	ACHR01055798.1_5-326:-	5.64e-9	39.2	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE042	high	67	viral (10), non-viral (3), maybe-viral (1), retro (1)	VDB (7), annotated protein of Eukaryota (3), UDB Viruses (3), reverse transcriptase (1), uncharacterized protein (1)	ACHR01006252.1_4288-4654:-	1.04e-12	42.9	Reverse transcriptase domain-containing protein n=2 Tax=Arachis hypogaea  RepID=A0A444X340_ARAHY	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE043	high	67	viral (10), non-viral (3), maybe-viral (1), retro (1)	VDB (7), annotated protein of Eukaryota (3), UDB Viruses (3), reverse transcriptase (1), uncharacterized protein (1)	ACHR01045112.1_83-449:+	1.04e-12	42.9	Reverse transcriptase domain-containing protein n=2 Tax=Arachis hypogaea  RepID=A0A444X340_ARAHY	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
ACHR01_EVE044	high	67	viral (10), non-viral (3), maybe-viral (1), retro (1)	VDB (7), annotated protein of Eukaryota (3), UDB Viruses (3), reverse transcriptase (1), uncharacterized protein (1)	ACHR01056384.1_229-595:-	1.04e-12	42.9	Reverse transcriptase domain-containing protein n=2 Tax=Arachis hypogaea  RepID=A0A444X340_ARAHY	Putative RNA-dependent RNA polymerase (Fragment) n=1 Tax=Mitoviridae sp.  RepID=A0A8T9KMG1_9VIRU	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Lenarviricota
